Quantity,Start Date,Actual Stop Date,Unit Price Excl. Tax,Price Type,Invoice Detail ID Description,Quantity Shipped,Line No.,customer_code
1.0,8/1/2024,,885.00,Per Month,Lease/Rental,1.0,20000,customer_1683
1.0,8/1/2024,,885.00,Per Month,Lease/Rental,1.0,30000,customer_1683
1.0,8/1/2024,,885.00,Per Month,Lease/Rental,1.0,40000,customer_1683
1.0,8/1/2024,,885.00,Per Month,Lease/Rental,1.0,50000,customer_1683
1.0,8/1/2024,,885.00,Per Month,Lease/Rental,1.0,60000,customer_1683
1.0,8/1/2024,,175.00,Per Month,Lease/Rental,1.0,130000,customer_1683
1.0,8/1/2024,,175.00,Per Month,Lease/Rental,1.0,140000,customer_1683
1.0,8/1/2024,,175.00,Per Month,Lease/Rental,1.0,150000,customer_1683
1.0,8/1/2024,,175.00,Per Month,Lease/Rental,1.0,160000,customer_1683
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,170000,customer_1683
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,180000,customer_1683
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,190000,customer_1683
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,200000,customer_1683
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,210000,customer_1683
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,220000,customer_1683
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,230000,customer_1683
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,240000,customer_1683
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,250000,customer_1683
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,260000,customer_1683
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,270000,customer_1683
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,280000,customer_1683
1.0,8/1/2024,,958.00,Per Month,Monitoring,1.0,320000,customer_1683
1.0,8/1/2024,,958.00,Per Month,Monitoring,1.0,330000,customer_1683
1.0,8/1/2024,,350.00,Per Month,Lease/Rental,1.0,340000,customer_1683
1.0,8/1/2024,,350.00,Per Month,Lease/Rental,1.0,350000,customer_1683
1.0,8/1/2024,,350.00,Per Month,Lease/Rental,1.0,360000,customer_1683
1.0,8/1/2024,,350.00,Per Month,Lease/Rental,1.0,370000,customer_1683
1.0,8/1/2024,,350.00,Per Month,Lease/Rental,1.0,380000,customer_1683
1.0,8/1/2024,,350.00,Per Month,Lease/Rental,1.0,390000,customer_1683
1.0,8/22/2024,,"1,440.00",Per Month,Lease/Rental,1.0,400000,customer_1683
1.0,8/22/2024,,400.00,,Installation/Service,1.0,410000,customer_1683
4.0,8/22/2024,,239.50,Per Month,Monitoring,4.0,420000,customer_1683
1.0,8/1/2024,,"1,305.00",Per Month,Lease/Rental,1.0,10000,customer_1684
1.0,8/1/2024,,550.00,Per Month,Lease/Rental,1.0,20000,customer_1684
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,30000,customer_1684
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,40000,customer_1684
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,50000,customer_1684
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,60000,customer_1684
1.0,8/1/2024,,350.00,Per Month,Lease/Rental,1.0,70000,customer_1684
1.0,8/1/2024,,35.00,Per Month,Other Rev & Reimbursement,1.0,80000,customer_1684
1.0,8/1/2024,,35.00,Per Month,Other Rev & Reimbursement,1.0,90000,customer_1684
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,100000,customer_1684
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,110000,customer_1684
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,120000,customer_1684
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,130000,customer_1684
1.0,8/1/2024,,958.00,Per Month,Monitoring,1.0,140000,customer_1684
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,150000,customer_1684
1.0,8/1/2024,,479.00,Per Month,Monitoring,1.0,160000,customer_1684
1.0,8/1/2024,,958.00,Per Month,Monitoring,1.0,170000,customer_1684
1.0,8/1/2024,,134.12,Per Month,Monitoring,1.0,180000,customer_1684
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,10000,customer_1685
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,20000,customer_1685
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,30000,customer_1685
1.0,8/1/2024,,325.72,Per Month,Monitoring,1.0,40000,customer_1685
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,50000,customer_1685
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,60000,customer_1685
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,70000,customer_1685
1.0,8/1/2024,,325.72,Per Month,Monitoring,1.0,80000,customer_1685
1.0,8/1/2024,,536.48,Per Month,Monitoring,1.0,10000,customer_1686
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,20000,customer_1686
1.0,8/1/2024,,"1,800.00",Per Month,Other Rev & Reimbursement,1.0,10000,customer_1687
1.0,8/1/2024,,"1,800.00",Per Month,Other Rev & Reimbursement,1.0,20000,customer_1687
1.0,8/1/2024,,"1,800.00",Per Month,Other Rev & Reimbursement,1.0,30000,customer_1687
1.0,8/1/2024,,"1,800.00",Per Month,Other Rev & Reimbursement,1.0,40000,customer_1687
1.0,8/1/2024,,"3,300.00",Per Month,Other Rev & Reimbursement,1.0,50000,customer_1687
1.0,8/1/2024,,"1,800.00",Per Month,Other Rev & Reimbursement,1.0,60000,customer_1687
1.0,8/1/2024,,"1,800.00",Per Month,Other Rev & Reimbursement,1.0,70000,customer_1687
1.0,8/1/2024,,"1,800.00",Per Month,Other Rev & Reimbursement,1.0,80000,customer_1687
1.0,8/1/2024,,"1,800.00",Per Month,Other Rev & Reimbursement,1.0,90000,customer_1687
1.0,8/1/2024,,"1,200.00",Per Month,Other Rev & Reimbursement,1.0,100000,customer_1687
1.0,8/1/2024,,"1,000.00",Per Month,Other Rev & Reimbursement,1.0,110000,customer_1687
1.0,8/1/2024,,"1,200.00",Per Month,Other Rev & Reimbursement,1.0,120000,customer_1687
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,10000,customer_1688
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,20000,customer_1688
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,30000,customer_1688
1.0,8/1/2024,,244.29,Per Month,Monitoring,1.0,40000,customer_1688
1.0,8/1/2024,,244.29,Per Month,Monitoring,1.0,50000,customer_1688
1.0,8/1/2024,,244.29,Per Month,Monitoring,1.0,60000,customer_1688
1.0,8/1/2024,,785.00,Per Month,Lease/Rental,1.0,70000,customer_1688
1.0,8/1/2024,,244.29,Per Month,Monitoring,1.0,80000,customer_1688
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,10000,customer_1689
1.0,8/1/2024,,"1,135.00",Per Month,Lease/Rental,1.0,20000,customer_1689
1.0,8/1/2024,,"1,135.00",Per Month,Lease/Rental,1.0,30000,customer_1689
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,40000,customer_1689
1.0,8/1/2024,,30.00,Per Month,Other Rev & Reimbursement,1.0,50000,customer_1689
1.0,8/1/2024,,244.29,Per Month,Monitoring,1.0,60000,customer_1689
1.0,8/1/2024,,244.29,Per Month,Monitoring,1.0,70000,customer_1689
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,10000,customer_1690
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,20000,customer_1690
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,30000,customer_1690
1.0,8/1/2024,,175.00,Per Month,Lease/Rental,1.0,40000,customer_1690
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,50000,customer_1690
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,60000,customer_1690
1.0,8/1/2024,,958.00,Per Month,Monitoring,1.0,70000,customer_1690
1.0,8/1/2024,,958.00,Per Month,Monitoring,1.0,80000,customer_1690
1.0,8/23/2024,,0.00,Per Month,Lease/Rental,1.0,90000,customer_1690
1.0,8/23/2024,,0.00,,Installation/Service,1.0,100000,customer_1690
1.0,8/23/2024,,0.00,Per Month,Monitoring,1.0,110000,customer_1690
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,10000,customer_1691
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,20000,customer_1691
1.0,8/1/2024,,958.00,Per Month,Monitoring,1.0,30000,customer_1691
1.0,8/1/2024,,958.00,Per Month,Monitoring,1.0,40000,customer_1691
1.0,8/1/2024,,850.00,Per Month,Lease/Rental,1.0,10000,customer_1692
1.0,8/1/2024,,850.00,Per Month,Lease/Rental,1.0,20000,customer_1692
1.0,8/1/2024,,850.00,Per Month,Lease/Rental,1.0,30000,customer_1692
1.0,8/1/2024,,850.00,Per Month,Lease/Rental,1.0,40000,customer_1692
1.0,8/1/2024,,850.00,Per Month,Lease/Rental,1.0,50000,customer_1692
1.0,8/1/2024,,850.00,Per Month,Lease/Rental,1.0,60000,customer_1692
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,70000,customer_1692
1.0,8/1/2024,,550.00,Per Month,Lease/Rental,1.0,80000,customer_1692
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,90000,customer_1692
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,100000,customer_1692
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,110000,customer_1692
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,120000,customer_1692
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,130000,customer_1692
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,140000,customer_1692
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,150000,customer_1692
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,160000,customer_1692
1.0,8/1/2024,,479.00,Per Month,Monitoring,1.0,170000,customer_1692
1.0,8/1/2024,,479.00,Per Month,Monitoring,1.0,180000,customer_1692
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,190000,customer_1692
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,200000,customer_1692
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,210000,customer_1692
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,220000,customer_1692
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,230000,customer_1692
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,240000,customer_1692
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,250000,customer_1692
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,260000,customer_1692
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,270000,customer_1692
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,280000,customer_1692
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,290000,customer_1692
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,300000,customer_1692
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,310000,customer_1692
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,320000,customer_1692
1.0,8/1/2024,,35.00,Per Month,Other Rev & Reimbursement,1.0,330000,customer_1692
1.0,8/1/2024,,35.00,Per Month,Other Rev & Reimbursement,1.0,340000,customer_1692
1.0,8/1/2024,,35.00,Per Month,Other Rev & Reimbursement,1.0,350000,customer_1692
1.0,8/1/2024,,35.00,Per Month,Other Rev & Reimbursement,1.0,360000,customer_1692
1.0,8/1/2024,,35.00,Per Month,Other Rev & Reimbursement,1.0,370000,customer_1692
1.0,8/1/2024,,35.00,Per Month,Other Rev & Reimbursement,1.0,380000,customer_1692
1.0,8/1/2024,,35.00,Per Month,Other Rev & Reimbursement,1.0,390000,customer_1692
1.0,8/1/2024,,35.00,Per Month,Other Rev & Reimbursement,1.0,400000,customer_1692
1.0,8/1/2024,,960.00,Per Month,Lease/Rental,1.0,410000,customer_1692
1.0,8/1/2024,,985.00,Per Month,Lease/Rental,1.0,420000,customer_1692
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,430000,customer_1692
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,440000,customer_1692
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,450000,customer_1692
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,460000,customer_1692
1.0,8/1/2024,,479.00,Per Month,Monitoring,1.0,470000,customer_1692
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,480000,customer_1692
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,490000,customer_1692
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,500000,customer_1692
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,510000,customer_1692
1.0,8/1/2024,,175.00,Per Month,Lease/Rental,1.0,520000,customer_1692
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,530000,customer_1692
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,540000,customer_1692
1.0,8/1/2024,,250.00,Per Month,Lease/Rental,1.0,550000,customer_1692
1.0,8/1/2024,,175.00,Per Month,Lease/Rental,1.0,560000,customer_1692
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,570000,customer_1692
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,580000,customer_1692
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,590000,customer_1692
1.0,8/1/2024,,175.00,Per Month,Lease/Rental,1.0,600000,customer_1692
1.0,8/1/2024,,175.00,Per Month,Lease/Rental,1.0,610000,customer_1692
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,620000,customer_1692
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,630000,customer_1692
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,640000,customer_1692
1.0,8/1/2024,,175.00,Per Month,Lease/Rental,1.0,650000,customer_1692
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,660000,customer_1692
1.0,8/1/2024,,250.00,Per Month,Lease/Rental,1.0,670000,customer_1692
1.0,8/1/2024,,250.00,Per Month,Lease/Rental,1.0,680000,customer_1692
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,10000,customer_1693
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,20000,customer_1693
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,30000,customer_1693
1.0,8/1/2024,,670.60,Per Month,Monitoring,1.0,40000,customer_1693
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,50000,customer_1693
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,60000,customer_1693
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,70000,customer_1693
1.0,8/1/2024,,670.60,Per Month,Monitoring,1.0,80000,customer_1693
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,10000,customer_1694
1.0,8/1/2024,,175.00,Per Month,Lease/Rental,1.0,20000,customer_1694
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,30000,customer_1694
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,40000,customer_1694
1.0,8/1/2024,,175.00,Per Month,Lease/Rental,1.0,50000,customer_1694
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,60000,customer_1694
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,10000,customer_1695
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,20000,customer_1695
1.0,8/1/2024,,175.00,Per Month,Lease/Rental,1.0,30000,customer_1695
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,40000,customer_1695
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,50000,customer_1695
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,60000,customer_1695
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,70000,customer_1695
1.0,8/1/2024,,175.00,Per Month,Lease/Rental,1.0,80000,customer_1695
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,90000,customer_1695
1.0,8/1/2024,,175.00,Per Month,Lease/Rental,1.0,100000,customer_1695
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,110000,customer_1695
1.0,8/1/2024,,175.00,Per Month,Lease/Rental,1.0,120000,customer_1695
1.0,8/1/2024,,175.00,Per Month,Lease/Rental,1.0,130000,customer_1695
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,140000,customer_1695
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,150000,customer_1695
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,160000,customer_1695
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,170000,customer_1695
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,180000,customer_1695
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,190000,customer_1695
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,200000,customer_1695
1.0,8/1/2024,,718.50,Per Month,Monitoring,1.0,210000,customer_1695
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,10000,customer_1696
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,20000,customer_1696
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,30000,customer_1696
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,40000,customer_1696
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,50000,customer_1696
1.0,8/1/2024,,958.00,Per Month,Monitoring,1.0,60000,customer_1696
1.0,8/1/2024,,958.00,Per Month,Monitoring,1.0,70000,customer_1696
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,80000,customer_1696
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,90000,customer_1696
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,100000,customer_1696
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,110000,customer_1696
1.0,8/1/2024,,479.00,Per Month,Monitoring,1.0,120000,customer_1696
1.0,8/1/2024,,335.30,Per Month,Monitoring,1.0,130000,customer_1696
1.0,8/1/2024,,960.00,Per Month,Lease/Rental,1.0,140000,customer_1696
1.0,8/1/2024,,479.00,Per Month,Monitoring,1.0,150000,customer_1696
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,160000,customer_1696
1.0,8/1/2024,,162.86,Per Month,Monitoring,1.0,10000,customer_1697
1.0,8/1/2024,,162.86,Per Month,Monitoring,1.0,20000,customer_1697
1.0,8/1/2024,,685.00,Per Month,Lease/Rental,1.0,30000,customer_1697
1.0,8/1/2024,,685.00,Per Month,Lease/Rental,1.0,40000,customer_1697
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,10000,customer_1698
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,20000,customer_1698
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,30000,customer_1698
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,40000,customer_1698
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,50000,customer_1698
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,60000,customer_1698
1.0,8/1/2024,,325.72,Per Month,Monitoring,1.0,70000,customer_1698
1.0,8/1/2024,,325.72,Per Month,Monitoring,1.0,80000,customer_1698
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,10000,customer_1699
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,20000,customer_1699
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,30000,customer_1699
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,40000,customer_1699
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,50000,customer_1699
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,60000,customer_1699
1.0,8/1/2024,,325.72,Per Month,Monitoring,1.0,70000,customer_1699
1.0,8/1/2024,,325.72,Per Month,Monitoring,1.0,80000,customer_1699
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,10000,customer_1700
1.0,8/1/2024,,325.72,Per Month,Monitoring,1.0,20000,customer_1700
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,30000,customer_1700
1.0,8/1/2024,,325.72,Per Month,Monitoring,1.0,40000,customer_1700
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,10000,customer_1701
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,20000,customer_1701
1.0,8/1/2024,,325.72,Per Month,Monitoring,1.0,30000,customer_1701
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,40000,customer_1701
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,50000,customer_1701
1.0,8/1/2024,,325.72,Per Month,Monitoring,1.0,60000,customer_1701
1.0,8/1/2024,,244.29,Per Month,Monitoring,1.0,70000,customer_1701
1.0,8/1/2024,,885.00,Per Month,Lease/Rental,1.0,80000,customer_1701
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,90000,customer_1701
1.0,8/1/2024,,325.72,Per Month,Monitoring,1.0,100000,customer_1701
1.0,8/1/2024,,785.00,Per Month,Lease/Rental,1.0,110000,customer_1701
1.0,8/1/2024,,960.00,Per Month,Lease/Rental,1.0,10000,customer_1702
1.0,8/1/2024,,162.86,Per Month,Monitoring,1.0,20000,customer_1702
1.0,8/1/2024,,985.00,Per Month,Lease/Rental,1.0,30000,customer_1702
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,40000,customer_1702
1.0,8/1/2024,,244.29,Per Month,Monitoring,1.0,50000,customer_1702
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,10000,customer_1703
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,20000,customer_1703
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,30000,customer_1703
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,40000,customer_1703
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,50000,customer_1703
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,60000,customer_1703
1.0,8/1/2024,,325.72,Per Month,Monitoring,1.0,70000,customer_1703
1.0,8/1/2024,,325.72,Per Month,Monitoring,1.0,80000,customer_1703
1.0,8/1/2024,,244.29,Per Month,Monitoring,1.0,10000,customer_1704
1.0,8/1/2024,,785.00,Per Month,Lease/Rental,1.0,20000,customer_1704
1.0,8/1/2024,,30.00,Per Month,Other Rev & Reimbursement,1.0,30000,customer_1704
1.0,8/1/2024,,244.29,Per Month,Monitoring,1.0,40000,customer_1704
1.0,8/1/2024,,985.00,Per Month,Lease/Rental,1.0,50000,customer_1704
1.0,8/1/2024,,244.29,Per Month,Monitoring,1.0,60000,customer_1704
1.0,8/1/2024,,985.00,Per Month,Lease/Rental,1.0,70000,customer_1704
1.0,8/1/2024,,960.00,Per Month,Lease/Rental,1.0,10000,customer_1705
1.0,8/1/2024,,960.00,Per Month,Lease/Rental,1.0,20000,customer_1705
1.0,8/1/2024,,960.00,Per Month,Lease/Rental,1.0,30000,customer_1705
1.0,8/1/2024,,162.86,Per Month,Monitoring,1.0,40000,customer_1705
1.0,8/1/2024,,162.86,Per Month,Monitoring,1.0,50000,customer_1705
1.0,8/1/2024,,162.86,Per Month,Monitoring,1.0,60000,customer_1705
1.0,8/1/2024,,162.86,Per Month,Monitoring,1.0,10000,customer_1706
1.0,8/1/2024,,162.86,Per Month,Monitoring,1.0,20000,customer_1706
1.0,8/1/2024,,960.00,Per Month,Lease/Rental,1.0,30000,customer_1706
1.0,8/1/2024,,960.00,Per Month,Lease/Rental,1.0,40000,customer_1706
1.0,8/1/2024,,244.29,Per Month,Monitoring,1.0,10000,customer_1707
1.0,8/1/2024,,960.00,Per Month,Lease/Rental,1.0,20000,customer_1707
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,30000,customer_1707
1.0,8/1/2024,,985.00,Per Month,Lease/Rental,1.0,40000,customer_1707
1.0,8/1/2024,,162.86,Per Month,Monitoring,1.0,50000,customer_1707
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,60000,customer_1707
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,70000,customer_1707
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,80000,customer_1707
1.0,8/1/2024,,325.72,Per Month,Monitoring,1.0,90000,customer_1707
1.0,8/1/2024,,960.00,Per Month,Lease/Rental,1.0,10000,customer_1708
1.0,8/1/2024,,"1,440.00",Per Month,Lease/Rental,1.0,20000,customer_1708
1.0,8/1/2024,,785.00,Per Month,Lease/Rental,1.0,30000,customer_1708
1.0,8/1/2024,,162.86,Per Month,Monitoring,1.0,40000,customer_1708
1.0,8/1/2024,,244.29,Per Month,Monitoring,1.0,50000,customer_1708
1.0,8/1/2024,,325.72,Per Month,Monitoring,1.0,60000,customer_1708
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,10000,customer_1709
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,20000,customer_1709
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,30000,customer_1709
1.0,8/1/2024,,275.00,Per Month,Lease/Rental,1.0,40000,customer_1709
1.0,8/1/2024,,35.00,Per Month,Other Rev & Reimbursement,1.0,50000,customer_1709
1.0,8/1/2024,,35.00,Per Month,Other Rev & Reimbursement,1.0,60000,customer_1709
1.0,8/1/2024,,35.00,Per Month,Other Rev & Reimbursement,1.0,70000,customer_1709
1.0,8/1/2024,,35.00,Per Month,Other Rev & Reimbursement,1.0,80000,customer_1709
1.0,8/1/2024,,"1,305.00",Per Month,Lease/Rental,1.0,90000,customer_1709
1.0,8/1/2024,,"1,305.00",Per Month,Lease/Rental,1.0,100000,customer_1709
1.0,8/1/2024,,"1,305.00",Per Month,Lease/Rental,1.0,110000,customer_1709
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,120000,customer_1709
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,130000,customer_1709
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,140000,customer_1709
1.0,8/1/2024,,"1,305.00",Per Month,Lease/Rental,1.0,150000,customer_1709
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,160000,customer_1709
1.0,8/1/2024,,958.00,Per Month,Monitoring,1.0,170000,customer_1709
1.0,8/1/2024,,958.00,Per Month,Monitoring,1.0,180000,customer_1709
